;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition
149;[49, 150];0.9577237756037148;0.04164338345753506;0.011396799267506443;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9577237756037148;0.04164338345753506;0.011396799267506443;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9166110884826582;0.077144368463651;0.06946521366547413;0.8785204509214299;0.13468333864757576;0.1255701083809198;16.0;0.04081632653061224
150;[50, 151];0.9595332119995384;0.04024196236197601;0.009301620998791421;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9595332119995384;0.04024196236197601;0.009301620998791421;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9166110884826582;0.077144368463651;0.06946521366547413;0.8785204509214299;0.13468333864757576;0.1255701083809198;16.0;0.04081632653061224
151;[51, 152];0.9627933330550834;0.03716964078366914;0.009441654917552719;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9627933330550834;0.03716964078366914;0.009441654917552719;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.061224489795918366;0.9184205248784818;0.07587997410798258;0.07017941569998656;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.04081632653061224
152;[52, 153];0.9637983717499159;0.03639752724343792;0.008525641868764353;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9637983717499159;0.03639752724343792;0.008525641868764353;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9192420637963267;0.07538784096567949;0.06906954244506347;0.8920665163323347;0.12614866548804074;0.07503644694405869;16.0;0.04081632653061224
153;[53, 154];0.96121675970983;0.038546909322843416;0.009725537407153189;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.96121675970983;0.038546909322843416;0.009725537407153189;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9128519077028526;0.08058138202941975;0.07391148652674683;0.8920665163323347;0.12614866548804074;0.07503644694405869;16.0;0.04081632653061224
154;[54, 155];0.961953245377119;0.03799150030148158;0.009294257881716108;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.961953245377119;0.03799150030148158;0.009294257881716108;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9134565669356641;0.08023011325025797;0.07321579465484142;0.8920665163323347;0.12614866548804074;0.07503644694405869;16.0;0.04081632653061224
155;[55, 156];0.9625037900236038;0.03754644889249585;0.008195502777176171;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9625037900236038;0.03754644889249585;0.008195502777176171;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.061224489795918366;0.9192420637963267;0.07538784096567949;0.06756512300426706;0.8920665163323347;0.12614866548804074;0.07503644694405869;16.0;0.04081632653061224
156;[56, 157];0.96121675970983;0.038546909322843416;0.009725537407153189;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.05102040816326531;0.96121675970983;0.038546909322843416;0.009725537407153189;0.9245387872348442;0.07224132745313522;0.06502803016981186;17.0;0.05102040816326531;0.9192420637963267;0.07538784096567949;0.06756512300426706;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.0510204081632653
157;[57, 158];0.9603693683959961;0.039240305045368316;0.010982387735263215;0.799333799517899;0.18613927924796025;0.23519093633336136;17.0;0.05102040816326531;0.9603693683959961;0.039240305045368316;0.010982387735263215;0.799333799517899;0.18613927924796025;0.23519093633336136;17.0;0.05102040816326531;0.9248730939811443;0.0708278548875599;0.06208070785446945;0.8729584129369051;0.13850724725576719;0.10337446737491165;17.0;0.061224489795918366
158;[58, 159];0.955878649230918;0.043216302282675714;0.011758300710818861;0.799333799517899;0.18613927924796025;0.23519093633336136;17.0;0.05102040816326531;0.955878649230918;0.043216302282675714;0.011758300710818861;0.799333799517899;0.18613927924796025;0.23519093633336136;17.0;0.05102040816326531;0.9307746049841276;0.06478702471361025;0.05564961075209823;0.8729584129369051;0.13850724725576719;0.10337446737491165;17.0;0.061224489795918366
159;[59, 160];0.9595981978634064;0.03907278211387248;0.011209463844356653;0.9151375424972876;0.0781069856660928;0.08634630423784287;17.0;0.05102040816326531;0.9595981978634064;0.03907278211387248;0.011209463844356653;0.9151375424972876;0.0781069856660928;0.08634630423784287;17.0;0.05102040816326531;0.9325840413799512;0.06347444271042892;0.05578526855257862;0.8729584129369051;0.13850724725576719;0.10337446737491165;17.0;0.061224489795918366
160;[60, 161];0.9657944970941589;0.03308929443936446;0.009345868418637639;0.9099617502405772;0.08386502482452303;0.09545283569603252;18.0;0.061224489795918366;0.9657944970941589;0.03308929443936446;0.009345868418637639;0.9099617502405772;0.08386502482452303;0.09545283569603252;18.0;0.061224489795918366;0.9345223541507067;0.06211794312969605;0.055718549974340906;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.07142857142857142
161;[61, 162];0.9657944970941589;0.03308929443936446;0.009345868418637639;0.9099617502405772;0.08386502482452303;0.09545283569603252;18.0;0.061224489795918366;0.9657944970941589;0.03308929443936446;0.009345868418637639;0.9099617502405772;0.08386502482452303;0.09545283569603252;18.0;0.061224489795918366;0.9345223541507067;0.06211794312969605;0.055718549974340906;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.07142857142857142
162;[62, 163];0.9673783740752818;0.031822630805628874;0.007657738565090533;0.9400664543100068;0.05624129096313678;0.05884118334435097;18.0;0.061224489795918366;0.9673783740752818;0.031822630805628874;0.007657738565090533;0.9400664543100068;0.05624129096313678;0.05884118334435097;18.0;0.061224489795918366;0.9392299530008184;0.05818769498260176;0.05123199191906442;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.07142857142857142
163;[63, 164];0.9682827904905369;0.030867349155303855;0.008825833760479192;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.061224489795918366;0.9682827904905369;0.030867349155303855;0.008825833760479192;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.061224489795918366;0.9370540375908966;0.06052949406129032;0.05214662785563408;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.0816326530612245
164;[64, 165];0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.0510204081632653;0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.0510204081632653;0.9399364848193243;0.05734774122760998;0.051011458939150635;0.8856014073204163;0.1303050980101671;0.07482046846275417;17.0;0.0816326530612245
165;[65, 166];0.9681624251633465;0.030737379319532368;0.01039068743213456;0.8616051493362595;0.14525605675646372;0.1718716985919408;18.0;0.0510204081632653;0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9400664543100068;0.05624129096313678;0.05884118334435097;18.0;0.0510204081632653;0.9461327840500766;0.051616952963431405;0.04591010009494079;0.8822716235122601;0.1326740121853418;0.10671695375725344;18.0;0.0816326530612245
166;[66, 167];0.9692403231738975;0.02950890849810376;0.009946486568868016;0.8616051493362595;0.14525605675646372;0.1718716985919408;18.0;0.0510204081632653;0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.0510204081632653;0.9399364848193243;0.05734774122760998;0.051011458939150635;0.944007477192058;0.05302369343549271;0.028595479208968308;17.0;0.0816326530612245
167;[67, 168];0.9692403231738975;0.02950890849810376;0.009946486568868016;0.8616051493362595;0.14525605675646372;0.1718716985919408;18.0;0.0510204081632653;0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.0510204081632653;0.9330336537700659;0.06382808113367996;0.056553523492335694;0.96929346595908;0.032098294201678645;0.021230629976529643;17.0;0.0816326530612245
168;[68, 169];0.9692403231738975;0.02950890849810376;0.009946486568868016;0.8616051493362595;0.14525605675646372;0.1718716985919408;18.0;0.04081632653061224;0.9700596568445362;0.029185974590543298;0.008418431373819492;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.04081632653061224;0.9370540375908966;0.06052949406129032;0.05214662785563408;0.96929346595908;0.032098294201678645;0.021230629976529643;17.0;0.0816326530612245
169;[69, 170];0.971276443200322;0.027443458295506585;0.010929897769490562;0.8616051493362595;0.14525605675646372;0.1718716985919408;18.0;0.04081632653061224;0.9719572495694763;0.027323211397126408;0.009751710835509861;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.04081632653061224;0.9399364848193243;0.05734774122760998;0.051011458939150635;0.96929346595908;0.032098294201678645;0.021230629976529643;17.0;0.0816326530612245
170;[70, 171];0.9699690064520138;0.02881089731299932;0.010592909251830887;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.04081632653061224;0.9711201481654156;0.02818345262645886;0.008566916183098764;0.9607329284860074;0.03998276446058072;0.025304255732938236;18.0;0.04081632653061224;0.9392299530008184;0.05818769498260176;0.05123199191906442;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.0816326530612245
171;[71, 172];0.9690069613700242;0.029543113502569857;0.01167392570573256;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.04081632653061224;0.9703836624981266;0.02875214871978794;0.009238801388097448;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.04081632653061224;0.9375004835873105;0.05942710995238345;0.0510042561474977;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
172;[72, 173];0.964965080742772;0.033448197258210376;0.012869188090153787;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.04081632653061224;0.9668549884150381;0.0320957426367216;0.009811959580588597;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.04081632653061224;0.9356910471914867;0.06075573312791306;0.050963967340631404;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
173;[73, 174];0.963786155975749;0.0343242309701615;0.014221620670478973;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9658929433330484;0.032822153393330444;0.010769846143892328;0.96929346595908;0.03209829420167817;0.026949725818323306;17.0;0.04081632653061224;0.9352653241492056;0.06102981567987828;0.051009676929445844;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
174;[74, 175];0.961024710254906;0.03724318082106826;0.016025179285491502;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9636961890785933;0.035103852829074;0.011548632992661637;0.9151375424972876;0.0781069856660928;0.06001524782292914;17.0;0.04081632653061224;0.9293638131462224;0.06712765192363909;0.05744077403181706;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
175;[75, 176];0.9622487112840266;0.036191049157592185;0.014772099359833262;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9645883820649507;0.03434538240685759;0.010491882869255884;0.9151375424972876;0.0781069856660928;0.06001524782292914;17.0;0.04081632653061224;0.9293638131462224;0.06712765192363909;0.05744077403181706;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
176;[76, 177];0.9622487112840266;0.036191049157592185;0.014772099359833262;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9645883820649507;0.03434538240685759;0.010491882869255884;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9293638131462224;0.06712765192363909;0.05744077403181706;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
177;[77, 178];0.9644454655384818;0.03391549134361853;0.014631132845956822;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9645883820649507;0.03434538240685759;0.010491882869255884;0.8830258581565628;0.10494387467497791;0.10451863998623855;17.0;0.04081632653061224;0.9331229939260279;0.0635624312436353;0.05315681081677516;0.8729584129369051;0.13850724725576719;0.10337446737491165;17.0;0.07142857142857142
178;[78, 179];0.9632214645093613;0.03497312607136156;0.016025906571766245;0.956650471575569;0.04270672693661934;0.04246125995305927;17.0;0.04081632653061224;0.9645883820649507;0.03434538240685759;0.010491882869255884;0.9151375424972876;0.0781069856660928;0.06001524782292914;17.0;0.04081632653061224;0.9369178183321577;0.06041370566213324;0.04917220459971599;0.8729584129369051;0.13850724725576719;0.10337446737491165;17.0;0.07142857142857142
179;[79, 180];0.969006961370024;0.029543113502569853;0.012661641511280426;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.04081632653061224;0.9695923077741924;0.029714672771153198;0.008294943807268293;0.9245387872348442;0.07224132745313432;0.06502803016981186;17.0;0.04081632653061224;0.9369178183321577;0.06041370566213324;0.04917220459971599;0.8314454838586239;0.16576716623440765;0.1639604774880514;17.0;0.07142857142857142
180;[80, 181];0.9668102071155689;0.031840100596140286;0.012705713475112516;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.04081632653061224;0.9658506076820935;0.03374882970381969;0.009408101252481822;0.8534897229796914;0.15416855380450745;0.2535898384862245;17.0;0.04081632653061224;0.9397989529455089;0.05766612168505657;0.045723565916764526;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
181;[81, 182];0.9680342081446894;0.03077423355777331;0.011465060562795639;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.04081632653061224;0.9661474543494428;0.033496009665762494;0.00892105008240034;0.8534897229796914;0.15416855380450745;0.2535898384862245;17.0;0.04081632653061224;0.9429247332212266;0.05505917715145331;0.042367050326189135;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.07142857142857142
182;[82, 183];0.9701569992405797;0.029058155550651884;0.008974366956907502;0.9400664543100068;0.05624129096313678;0.05884118334435097;18.0;0.0510204081632653;0.9674344846632165;0.03248316785730051;0.007162773629243459;0.8729584129369051;0.13850724725576805;0.19291040051496275;17.0;0.0510204081632653;0.9465337386802776;0.052216180888633265;0.03864646010265417;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.08163265306122448
183;[83, 184];0.972353753495035;0.0267464363536635;0.007800885387376364;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.0510204081632653;0.969470604689641;0.030428048598810195;0.006535151412972811;0.8635571681993488;0.14324384275544563;0.19591619028435095;17.0;0.0510204081632653;0.9492407603698431;0.048987648327547456;0.03549952874412218;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.08163265306122448
184;[84, 185];0.9749353655351208;0.02453850499680591;0.006700571170155513;0.9607329284860076;0.03998276446058072;0.05339736465688687;18.0;0.0510204081632653;0.9705226719440102;0.02958364382135857;0.005675450194580992;0.8635571681993488;0.14324384275544563;0.19591619028435095;17.0;0.0510204081632653;0.954461565764118;0.04436458697556373;0.032402965636149805;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.08163265306122448
185;[85, 186];0.97523221220247;0.024280309142148453;0.00607579368271663;0.9607329284860076;0.03998276446058072;0.05339736465688687;18.0;0.0510204081632653;0.9702406803250689;0.029819243666394376;0.005335685433846383;0.9346062324545016;0.05923630142030885;0.037320364820150165;17.0;0.0510204081632653;0.9565630295898139;0.04260046161261972;0.02977146233630488;0.944007477192058;0.05302369343549271;0.05147186257614296;17.0;0.08163265306122448
186;[86, 187];0.97523221220247;0.024280309142148453;0.00607579368271663;0.9488801212514659;0.05009849909615667;0.05809714953666793;18.0;0.0510204081632653;0.9702406803250689;0.029819243666394376;0.005335685433846383;0.9346062324545016;0.05923630142030885;0.037320364820150165;17.0;0.0510204081632653;0.9565630295898139;0.04260046161261972;0.02977146233630488;0.9566504715755689;0.04270672693661933;0.02291786366398547;17.0;0.08163265306122448
187;[87, 188];0.978426701515888;0.021016387493043694;0.006304766618304146;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.0510204081632653;0.9746275431599977;0.02516463102403305;0.004610858791382446;0.8340210330224773;0.15811503680854058;0.20576057613860446;17.0;0.0510204081632653;0.9600917036729024;0.039333583743755174;0.028170784682808862;0.9566504715755689;0.04270672693661933;0.02291786366398547;17.0;0.08163265306122448
188;[88, 189];0.9797756154376065;0.01989266629831045;0.0049375267038581985;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.0510204081632653;0.9757312719267306;0.024242485993161877;0.003802619791994686;0.8340210330224773;0.15811503680854058;0.20576057613860446;17.0;0.0510204081632653;0.9625463028115561;0.037353963369798786;0.025487091173712714;0.944007477192058;0.05302369343549271;0.05147186257614296;17.0;0.08163265306122448
189;[89, 190];0.981459163147898;0.018124005051325706;0.004075089950074014;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.0510204081632653;0.9769444842927748;0.023003485338714554;0.004019490436761707;0.9400664543100068;0.05624129096313678;0.046373014194154384;18.0;0.0510204081632653;0.9669945347221607;0.03246368185039982;0.020054727885126064;0.976119161532783;0.02213151372672462;0.02961108432941757;17.0;0.07142857142857142
190;[90, 191];0.9797756154376065;0.01989266629831045;0.0049375267038581985;0.9607329284860074;0.03998276446058072;0.036650540129941706;18.0;0.0510204081632653;0.9757312719267306;0.024242485993161877;0.003802619791994686;0.9400664543100068;0.05624129096313678;0.046373014194154384;18.0;0.0510204081632653;0.9682077470882048;0.031246617875059175;0.01814536947459898;0.976119161532783;0.02213151372672462;0.017198767822191808;17.0;0.07142857142857142
191;[91, 192];0.9794787687702572;0.02015346345520729;0.004730682335335749;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.0510204081632653;0.9748838806128968;0.02495980335659619;0.003848254580062406;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.0510204081632653;0.9690999400745621;0.03048074210439216;0.016657688035552377;0.976119161532783;0.02213151372672462;0.017198767822191808;17.0;0.07142857142857142
192;[92, 193];0.9800036592506998;0.019723077760879188;0.003727314017820041;0.9488801212514659;0.05009849909615667;0.048287086855465844;18.0;0.061224489795918366;0.9746275431599977;0.02516463102403305;0.0036489179242331915;0.9789848253208955;0.020031194717033057;0.00855743120599307;18.0;0.061224489795918366;0.9706838170556851;0.029205116521831595;0.014746823452977184;0.9440074771920581;0.05302369343549271;0.05049062085871431;17.0;0.0816326530612245
